fact_id,source_id,publisher,doc_type,species,substance,scientific_name,toxic_part,threshold_type,dose,unit,max_value,basis,life_stage,feeding_level,triage_level,effect,signs,onset,escalation_conditions,quote,locator,accessed_at,citation,extracted_by,note
F-043-037,S-043,농촌진흥청 국립축산과학원,nutrition,dog,트레오닌,,,,2.03,g,,"1,000kcal 대사에너지 당",성장 및 번식기,,,,,,,,표 2-17c,2026-07-31,,ohb,"aNIAS 최소가 성장 단계별로 나뉜다 — 초기 성장(자견 14주령 미만) 및 번식 2.03 g, 후기 성장(자견 14주령 이상) 1.60 g. dose 에는 초기 성장 및 번식 값(더 높은 쪽)을 넣었다 / FEDIAF 2.03/1.60 · AAFCO 2.60 (aNIAS 최소 2.03) / ⚠ AAFCO 2.60 와 1.3배 차이"
F-043-038,S-043,농촌진흥청 국립축산과학원,nutrition,dog,트립토판,,,,0.50,g,,"1,000kcal 대사에너지 당",성장 및 번식기,,,,,,,,표 2-17c,2026-07-31,,ohb,aNIAS 최소가 초기 성장 및 번식 · 후기 성장 모두 0.50 g 로 같다 / FEDIAF 0.58/0.53 · AAFCO 0.50 (aNIAS 최소 0.50)
F-043-039,S-043,농촌진흥청 국립축산과학원,nutrition,dog,발린,,,,1.70,g,,"1,000kcal 대사에너지 당",성장 및 번식기,,,,,,,,표 2-17c,2026-07-31,,ohb,"aNIAS 최소가 성장 단계별로 나뉜다 — 초기 성장(자견 14주령 미만) 및 번식 1.70 g, 후기 성장(자견 14주령 이상) 1.40 g. dose 에는 초기 성장 및 번식 값(더 높은 쪽)을 넣었다 / FEDIAF 1.70/1.40 · AAFCO 1.70 (aNIAS 최소 1.70)"
F-043-040,S-043,농촌진흥청 국립축산과학원,nutrition,dog,지방,,,,21.25,g,,"1,000kcal 대사에너지 당",성장 및 번식기,,,,,,,,표 2-17c,2026-07-31,,ohb,aNIAS 최소가 초기 성장 및 번식 · 후기 성장 모두 21.25 g 로 같다 / FEDIAF 21.25 · AAFCO 21.3 (aNIAS 최소 21.25)
F-043-041,S-043,농촌진흥청 국립축산과학원,nutrition,dog,리놀레산 (오메가-6),,,,3.25,g,,"1,000kcal 대사에너지 당",성장 및 번식기,,,,,,,,표 2-17c,2026-07-31,,ohb,aNIAS 최소가 초기 성장 및 번식 · 후기 성장 모두 3.25 g 로 같다 / FEDIAF 3.25 · AAFCO 3.3 (aNIAS 최소 3.25)
F-043-042,S-043,농촌진흥청 국립축산과학원,nutrition,dog,아라키돈산 (오메가-6),,,,,,,"1,000kcal 대사에너지 당",성장 및 번식기,,,,,,,,표 2-17c,2026-07-31,,ohb,원문에 '-' 로 표기되어 aNIAS 최소 권장량이 설정돼 있지 않다 (FEDIAF 75.0 · AAFCO -) — dose 를 비웠다
F-043-043,S-043,농촌진흥청 국립축산과학원,nutrition,dog,알파-리놀렌산 (오메가-3),,,,0.2,g,,"1,000kcal 대사에너지 당",성장 및 번식기,,,,,,,,표 2-17c,2026-07-31,,ohb,aNIAS 최소가 초기 성장 및 번식 · 후기 성장 모두 0.2 g 로 같다 / FEDIAF 0.20 · AAFCO 0.2 (aNIAS 최소 0.2)
F-043-044,S-043,농촌진흥청 국립축산과학원,nutrition,dog,EPA+DHA (오메가-3),,,,0.1,g,,"1,000kcal 대사에너지 당",성장 및 번식기,,,,,,,,표 2-17c,2026-07-31,,ohb,"EPA, 에이코사펜타엔산 ; DHA, 도코사헥사엔산 / aNIAS 최소가 초기 성장 및 번식 · 후기 성장 모두 0.1 g 로 같다 / FEDIAF 0.13 · AAFCO 0.1 (aNIAS 최소 0.1) / ⚠ FEDIAF 0.13 와 1.3배 차이"
F-043-045,S-043,농촌진흥청 국립축산과학원,nutrition,dog,칼슘,,,,2.50,g,6.25,"1,000kcal 대사에너지 당",성장 및 번식기,,,,,,,,표 2-17c,2026-07-31,,ohb,"aNIAS 최소가 성장 단계별로 나뉜다 — 초기 성장(자견 14주령 미만) 및 번식 2.50 g, 후기 성장(자견 14주령 이상) 2.00 g. dose 에는 초기 성장 및 번식 값(더 높은 쪽)을 넣었다 / FEDIAF 2.5/2.0 · AAFCO 3.0 (aNIAS 최소 2.50) / aNIAS 최대 6.25(4.5) — 체중 31.75kg 이상으로 성장하는 견종 자견은 4.5, 기타는 6.25 적용. 견종 구분이 없는 전연령 사료는 4.5 적용"
F-043-046,S-043,농촌진흥청 국립축산과학원,nutrition,dog,인,,,,2.25,g,,"1,000kcal 대사에너지 당",성장 및 번식기,,,,,,,,표 2-17c,2026-07-31,,ohb,"aNIAS 최소가 성장 단계별로 나뉜다 — 초기 성장(자견 14주령 미만) 및 번식 2.25 g, 후기 성장(자견 14주령 이상) 1.75 g. dose 에는 초기 성장 및 번식 값(더 높은 쪽)을 넣었다 / FEDIAF 2.25/1.75 · AAFCO 2.5 (aNIAS 최소 2.25) / ⚠ 성견 표(2-17d)에는 인 aNIAS 최대 4.00 이 제시되는데 이 표에는 최대가 없다 — 원문 그대로 비워두었다. 팀장 확인 요망"
F-043-047,S-043,농촌진흥청 국립축산과학원,nutrition,dog,칼슘/인 비율,,,,,,,"1,000kcal 대사에너지 당",성장 및 번식기,,,,,,,,표 2-17c,2026-07-31,,ohb,"aNIAS 권장 칼슘:인 비율 최소 1:1, 최대 2:1 (FEDIAF 1:1 · AAFCO 1:1). 단위 없는 비율이라 dose·max_value 를 비웠다"
F-043-048,S-043,농촌진흥청 국립축산과학원,nutrition,dog,칼륨,,,,1.1,g,,"1,000kcal 대사에너지 당",성장 및 번식기,,,,,,,,표 2-17c,2026-07-31,,ohb,aNIAS 최소가 초기 성장 및 번식 · 후기 성장 모두 1.1 g 로 같다 / FEDIAF 1.10 · AAFCO 1.5 (aNIAS 최소 1.1) / ⚠ AAFCO 1.5 와 1.4배 차이
F-043-049,S-043,농촌진흥청 국립축산과학원,nutrition,dog,나트륨,,,,0.55,g,,"1,000kcal 대사에너지 당",성장 및 번식기,,,,,,,,표 2-17c,2026-07-31,,ohb,aNIAS 최소가 초기 성장 및 번식 · 후기 성장 모두 0.55 g 로 같다 / FEDIAF 0.55 · AAFCO 0.80 (aNIAS 최소 0.55) / ⚠ AAFCO 0.80 와 1.5배 차이
F-043-050,S-043,농촌진흥청 국립축산과학원,nutrition,dog,염소,,,,0.83,g,,"1,000kcal 대사에너지 당",성장 및 번식기,,,,,,,,표 2-17c,2026-07-31,,ohb,aNIAS 최소가 초기 성장 및 번식 · 후기 성장 모두 0.83 g 로 같다 / FEDIAF 0.83 · AAFCO 1.10 (aNIAS 최소 0.83) / ⚠ AAFCO 1.10 와 1.3배 차이
F-043-051,S-043,농촌진흥청 국립축산과학원,nutrition,dog,마그네슘,,,,0.10,g,,"1,000kcal 대사에너지 당",성장 및 번식기,,,,,,,,표 2-17c,2026-07-31,,ohb,aNIAS 최소가 초기 성장 및 번식 · 후기 성장 모두 0.10 g 로 같다 / FEDIAF 0.10 · AAFCO 0.15 (aNIAS 최소 0.10) / ⚠ AAFCO 0.15 와 1.5배 차이
F-043-052,S-043,농촌진흥청 국립축산과학원,nutrition,dog,구리,,,,2.75,mg,,"1,000kcal 대사에너지 당",성장 및 번식기,,,,,,,,표 2-17c,2026-07-31,,ohb,aNIAS 최소가 초기 성장 및 번식 · 후기 성장 모두 2.75 mg 로 같다 / FEDIAF 2.75 · AAFCO 3.1 (aNIAS 최소 2.75)
F-043-053,S-043,농촌진흥청 국립축산과학원,nutrition,dog,요오드,,,,0.25,mg,2.75,"1,000kcal 대사에너지 당",성장 및 번식기,,,,,,,,표 2-17c,2026-07-31,,ohb,aNIAS 최소가 초기 성장 및 번식 · 후기 성장 모두 0.25 mg 로 같다 / FEDIAF 0.38 · AAFCO 0.25 (aNIAS 최소 0.25) / ⚠ FEDIAF 0.38 와 1.5배 차이
F-043-054,S-043,농촌진흥청 국립축산과학원,nutrition,dog,철,,,,22.0,mg,,"1,000kcal 대사에너지 당",성장 및 번식기,,,,,,,,표 2-17c,2026-07-31,,ohb,aNIAS 최소가 초기 성장 및 번식 · 후기 성장 모두 22.0 mg 로 같다 / FEDIAF 22.0 · AAFCO 22 (aNIAS 최소 22.0)
F-043-055,S-043,농촌진흥청 국립축산과학원,nutrition,dog,망간,,,,1.40,mg,,"1,000kcal 대사에너지 당",성장 및 번식기,,,,,,,,표 2-17c,2026-07-31,,ohb,aNIAS 최소가 초기 성장 및 번식 · 후기 성장 모두 1.40 mg 로 같다 / FEDIAF 1.40 · AAFCO 1.8 (aNIAS 최소 1.40) / ⚠ AAFCO 1.8 와 1.3배 차이
F-043-056,S-043,농촌진흥청 국립축산과학원,nutrition,dog,셀레늄,,,,90.0,㎍,500,"1,000kcal 대사에너지 당",성장 및 번식기,,,,,,,,표 2-17c,2026-07-31,,ohb,aNIAS 최소가 초기 성장 및 번식 · 후기 성장 모두 90.0 ㎍ 로 같다 / FEDIAF 100.0 · AAFCO 90 (aNIAS 최소 90.0)
F-043-057,S-043,농촌진흥청 국립축산과학원,nutrition,dog,아연,,,,25.0,mg,,"1,000kcal 대사에너지 당",성장 및 번식기,,,,,,,,표 2-17c,2026-07-31,,ohb,aNIAS 최소가 초기 성장 및 번식 · 후기 성장 모두 25.0 mg 로 같다 / FEDIAF 25.0 · AAFCO 25 (aNIAS 최소 25.0)
F-043-058,S-043,농촌진흥청 국립축산과학원,nutrition,dog,비타민 A,,,,"1,250",IU,"100,000","1,000kcal 대사에너지 당",성장 및 번식기,,,,,,,,표 2-17c,2026-07-31,,ohb,"aNIAS 최소가 초기 성장 및 번식 · 후기 성장 모두 1,250 IU 로 같다 / FEDIAF 1,250 · AAFCO 1,250 (aNIAS 최소 1,250)"
F-043-059,S-043,농촌진흥청 국립축산과학원,nutrition,dog,비타민 D,,,,125,IU,800,"1,000kcal 대사에너지 당",성장 및 번식기,,,,,,,,표 2-17c,2026-07-31,,ohb,aNIAS 최소가 초기 성장 및 번식 · 후기 성장 모두 125 IU 로 같다 / FEDIAF 138/125 · AAFCO 125 (aNIAS 최소 125)
F-043-060,S-043,농촌진흥청 국립축산과학원,nutrition,dog,비타민 E,,,,12.5,IU,,"1,000kcal 대사에너지 당",성장 및 번식기,,,,,,,,표 2-17c,2026-07-31,,ohb,aNIAS 최소가 초기 성장 및 번식 · 후기 성장 모두 12.5 IU 로 같다 / FEDIAF 12.50 · AAFCO 12.5 (aNIAS 최소 12.5)
F-043-061,S-043,농촌진흥청 국립축산과학원,nutrition,dog,비타민 B1 (티아민),,,,0.45,mg,,"1,000kcal 대사에너지 당",성장 및 번식기,,,,,,,,표 2-17c,2026-07-31,,ohb,aNIAS 최소가 초기 성장 및 번식 · 후기 성장 모두 0.45 mg 로 같다 / FEDIAF 0.45 · AAFCO 0.56 (aNIAS 최소 0.45)
F-043-062,S-043,농촌진흥청 국립축산과학원,nutrition,dog,비타민 B2 (리보플라빈),,,,1.05,mg,,"1,000kcal 대사에너지 당",성장 및 번식기,,,,,,,,표 2-17c,2026-07-31,,ohb,aNIAS 최소가 초기 성장 및 번식 · 후기 성장 모두 1.05 mg 로 같다 / FEDIAF 1.05 · AAFCO 1.3 (aNIAS 최소 1.05)
F-043-063,S-043,농촌진흥청 국립축산과학원,nutrition,dog,비타민 B5 (판토텐산),,,,3.0,mg,,"1,000kcal 대사에너지 당",성장 및 번식기,,,,,,,,표 2-17c,2026-07-31,,ohb,aNIAS 최소가 초기 성장 및 번식 · 후기 성장 모두 3.0 mg 로 같다 / FEDIAF 3.00 · AAFCO 3.0 (aNIAS 최소 3.0)
F-043-064,S-043,농촌진흥청 국립축산과학원,nutrition,dog,비타민 B6 (피리독신),,,,0.30,mg,,"1,000kcal 대사에너지 당",성장 및 번식기,,,,,,,,표 2-17c,2026-07-31,,ohb,aNIAS 최소가 초기 성장 및 번식 · 후기 성장 모두 0.30 mg 로 같다 / FEDIAF 0.30 · AAFCO 0.38 (aNIAS 최소 0.30) / ⚠ AAFCO 0.38 와 1.3배 차이
F-043-065,S-043,농촌진흥청 국립축산과학원,nutrition,dog,비타민 B12 (시아노코발아민),,,,7.0,㎍,,"1,000kcal 대사에너지 당",성장 및 번식기,,,,,,,,표 2-17c,2026-07-31,,ohb,aNIAS 최소가 초기 성장 및 번식 · 후기 성장 모두 7.0 ㎍ 로 같다 / FEDIAF 7.00 · AAFCO 7.0 (aNIAS 최소 7.0)
F-043-066,S-043,농촌진흥청 국립축산과학원,nutrition,dog,비타민 B3 (니아신),,,,3.4,mg,,"1,000kcal 대사에너지 당",성장 및 번식기,,,,,,,,표 2-17c,2026-07-31,,ohb,aNIAS 최소가 초기 성장 및 번식 · 후기 성장 모두 3.4 mg 로 같다 / FEDIAF 3.40 · AAFCO 3.4 (aNIAS 최소 3.4)
F-043-067,S-043,농촌진흥청 국립축산과학원,nutrition,dog,비타민 B9 (엽산),,,,54.0,㎍,,"1,000kcal 대사에너지 당",성장 및 번식기,,,,,,,,표 2-17c,2026-07-31,,ohb,aNIAS 최소가 초기 성장 및 번식 · 후기 성장 모두 54.0 ㎍ 로 같다 / FEDIAF 54.0 · AAFCO 54 (aNIAS 최소 54.0)
F-043-068,S-043,농촌진흥청 국립축산과학원,nutrition,dog,콜린,,,,340,mg,,"1,000kcal 대사에너지 당",성장 및 번식기,,,,,,,,표 2-17c,2026-07-31,,ohb,aNIAS 최소가 초기 성장 및 번식 · 후기 성장 모두 340 mg 로 같다 / FEDIAF 425.0 · AAFCO 340 (aNIAS 최소 340) / ⚠ FEDIAF 425.0 와 1.2배 차이
F-043-069,S-043,농촌진흥청 국립축산과학원,nutrition,dog,단백질,,,,45.0,g,,"1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,"FEDIAF 45.0 · AAFCO 45.0 (aNIAS 최소 45.0) / 단위/1,000kcal 대사에너지 기준 표(2-17c·d·g·h)에서 추출. 같은 값의 '단위/건물 100g' 표(2-17a·b·e·f)는 중복이므로 제외했다 — 계산 노드가 일일 kcal 을 먼저 구한 뒤 1,000kcal 당 값을 쓰므로 이쪽이 맞다. 변환 계수(표 2-15): 단위/건물 100g × 2.5 = 단위/1,000kcal / 표 2-17d 제목: 반려견 완전 사료의 권장 영양소 함량(성견, 단위/1,000kcal 대사에너지)"
F-043-070,S-043,농촌진흥청 국립축산과학원,nutrition,dog,아르지닌,,,,1.28,g,,"1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,FEDIAF 1.30 · AAFCO 1.28 (aNIAS 최소 1.28)
F-043-071,S-043,농촌진흥청 국립축산과학원,nutrition,dog,히스티딘,,,,0.48,g,,"1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,FEDIAF 0.58 · AAFCO 0.48 (aNIAS 최소 0.48)
F-043-072,S-043,농촌진흥청 국립축산과학원,nutrition,dog,이소루신,,,,0.95,g,,"1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,FEDIAF 1.15 · AAFCO 0.95 (aNIAS 최소 0.95)
F-043-073,S-043,농촌진흥청 국립축산과학원,nutrition,dog,류신,,,,1.70,g,,"1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,FEDIAF 2.05 · AAFCO 1.70 (aNIAS 최소 1.70)
F-043-074,S-043,농촌진흥청 국립축산과학원,nutrition,dog,라이신,,,,1.05,g,,"1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,FEDIAF 1.05 · AAFCO 1.58 (aNIAS 최소 1.05) / ⚠ AAFCO 1.58 와 1.5배 차이
F-043-075,S-043,농촌진흥청 국립축산과학원,nutrition,dog,메치오닌,,,,0.83,g,,"1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,FEDIAF 1.00 · AAFCO 0.83 (aNIAS 최소 0.83)
F-043-076,S-043,농촌진흥청 국립축산과학원,nutrition,dog,메치오닌+시스틴,,,,1.63,g,,"1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,FEDIAF 1.91 · AAFCO 1.63 (aNIAS 최소 1.63)
F-043-077,S-043,농촌진흥청 국립축산과학원,nutrition,dog,페닐알라닌,,,,1.13,g,,"1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,FEDIAF 1.35 · AAFCO 1.13 (aNIAS 최소 1.13)
F-043-078,S-043,농촌진흥청 국립축산과학원,nutrition,dog,페닐알라닌+티로신,,,,1.85,g,,"1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,FEDIAF 2.23 · AAFCO 1.85 (aNIAS 최소 1.85)
F-043-079,S-043,농촌진흥청 국립축산과학원,nutrition,dog,트레오닌,,,,1.20,g,,"1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,FEDIAF 1.30 · AAFCO 1.20 (aNIAS 최소 1.20)
F-043-080,S-043,농촌진흥청 국립축산과학원,nutrition,dog,트립토판,,,,0.40,g,,"1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,FEDIAF 0.43 · AAFCO 0.40 (aNIAS 최소 0.40)
F-043-081,S-043,농촌진흥청 국립축산과학원,nutrition,dog,발린,,,,1.23,g,,"1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,FEDIAF 1.48 · AAFCO 1.23 (aNIAS 최소 1.23)
F-043-082,S-043,농촌진흥청 국립축산과학원,nutrition,dog,지방,,,,13.75,g,,"1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,FEDIAF 13.75 · AAFCO 13.8 (aNIAS 최소 13.75)
F-043-083,S-043,농촌진흥청 국립축산과학원,nutrition,dog,리놀레산 (오메가-6),,,,2.8,g,,"1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,FEDIAF 3.27 · AAFCO 2.8 (aNIAS 최소 2.8)
F-043-084,S-043,농촌진흥청 국립축산과학원,nutrition,dog,아라키돈산 (오메가-6),,,,,,,"1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,원문에 '-' 로 표기되어 aNIAS 최소 권장량이 설정돼 있지 않다 (FEDIAF - · AAFCO -) — dose 를 비웠다
F-043-085,S-043,농촌진흥청 국립축산과학원,nutrition,dog,알파-리놀렌산 (오메가-3),,,,,,,"1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,원문에 '-' 로 표기되어 aNIAS 최소 권장량이 설정돼 있지 않다 (FEDIAF - · AAFCO -) — dose 를 비웠다
F-043-086,S-043,농촌진흥청 국립축산과학원,nutrition,dog,EPA+DHA (오메가-3),,,,,,,"1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,"EPA, 에이코사펜타엔산 ; DHA, 도코사헥사엔산 / 원문에 '-' 로 표기되어 aNIAS 최소 권장량이 설정돼 있지 않다 (FEDIAF - · AAFCO -) — dose 를 비웠다"
F-043-087,S-043,농촌진흥청 국립축산과학원,nutrition,dog,칼슘,,,,1.25,g,6.25,"1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,FEDIAF 1.25 · AAFCO 1.25 (aNIAS 최소 1.25)
F-043-088,S-043,농촌진흥청 국립축산과학원,nutrition,dog,인,,,,1.00,g,4.00,"1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,FEDIAF 1.00 · AAFCO 1.00 (aNIAS 최소 1.00)
F-043-089,S-043,농촌진흥청 국립축산과학원,nutrition,dog,칼슘/인 비율,,,,,,,"1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,"aNIAS 권장 칼슘:인 비율 최소 1:1, 최대 2:1 (FEDIAF 1:1 · AAFCO 1:1). 단위 없는 비율이라 dose·max_value 를 비웠다"
F-043-090,S-043,농촌진흥청 국립축산과학원,nutrition,dog,칼륨,,,,1.25,g,,"1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,FEDIAF 1.25 · AAFCO 1.5 (aNIAS 최소 1.25)
F-043-091,S-043,농촌진흥청 국립축산과학원,nutrition,dog,나트륨,,,,0.20,g,,"1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,FEDIAF 0.25 · AAFCO 0.20 (aNIAS 최소 0.20) / ⚠ FEDIAF 0.25 와 1.2배 차이
F-043-092,S-043,농촌진흥청 국립축산과학원,nutrition,dog,염소,,,,0.30,g,,"1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,FEDIAF 0.38 · AAFCO 0.30 (aNIAS 최소 0.30) / ⚠ FEDIAF 0.38 와 1.3배 차이
F-043-093,S-043,농촌진흥청 국립축산과학원,nutrition,dog,마그네슘,,,,0.15,g,,"1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,FEDIAF 0.18 · AAFCO 0.15 (aNIAS 최소 0.15)
F-043-094,S-043,농촌진흥청 국립축산과학원,nutrition,dog,구리,,,,1.80,mg,,"1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,FEDIAF 1.80 · AAFCO 1.83 (aNIAS 최소 1.80)
F-043-095,S-043,농촌진흥청 국립축산과학원,nutrition,dog,요오드,,,,0.25,mg,2.75,"1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,FEDIAF 0.26 · AAFCO 0.25 (aNIAS 최소 0.25)
F-043-096,S-043,농촌진흥청 국립축산과학원,nutrition,dog,철,,,,9.0,mg,,"1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,FEDIAF 9.00 · AAFCO 10 (aNIAS 최소 9.0)
F-043-097,S-043,농촌진흥청 국립축산과학원,nutrition,dog,망간,,,,1.25,mg,,"1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,FEDIAF 1.44 · AAFCO 1.25 (aNIAS 최소 1.25)
F-043-098,S-043,농촌진흥청 국립축산과학원,nutrition,dog,셀레늄,,,,45.0,㎍,500,"1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,FEDIAF 45.0/57.5 · AAFCO 80 (aNIAS 최소 45.0) / ⚠ AAFCO 80 와 1.8배 차이
F-043-099,S-043,농촌진흥청 국립축산과학원,nutrition,dog,아연,,,,18.0,mg,,"1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,FEDIAF 18.0 · AAFCO 20 (aNIAS 최소 18.0)
F-043-100,S-043,농촌진흥청 국립축산과학원,nutrition,dog,비타민 A,,,,"1,250",IU,"100,000","1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,"FEDIAF 1,515 · AAFCO 1,250 (aNIAS 최소 1,250)"
F-043-101,S-043,농촌진흥청 국립축산과학원,nutrition,dog,비타민 D,,,,125,IU,800,"1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,FEDIAF 138.0 · AAFCO 125 (aNIAS 최소 125)
F-043-102,S-043,농촌진흥청 국립축산과학원,nutrition,dog,비타민 E,,,,9.0,IU,,"1,000kcal 대사에너지 당",성견,,,,,,,,표 2-17d,2026-07-31,,ohb,FEDIAF 9.00 · AAFCO 12.5 (aNIAS 최소 9.0) / ⚠ AAFCO 12.5 와 1.4배 차이
